Trait,Axis #1,Axis #2,Axis #3,Axis #4,Axis #5,Axis #6,Axis #7,Axis #8,Time,Elapsed_Seconds,Axis1_Smooth
current,0.02606,10.80654,4.00633,1.23885,4.51664,1.9099,1.39513,0.0981,2022-10-17 19:00:25.303000+00:00,24121.643,1.3654819999999999
current,0.02606,10.70111,1.52873,2.86484,6.55559,2.55513,0.15501,0.0981,2022-10-17 19:00:27.218000+00:00,24123.558,1.3581855999999999
current,3.30947,0.0,11.33368,0.43876,4.31017,1.05819,0.28618,0.0981,2022-10-17 19:00:29.094000+00:00,24125.434,1.4196844000000002
current,4.27365,18.02847,7.1165,1.13561,1.54856,1.75504,1.27589,0.11772,2022-10-17 19:00:30.995000+00:00,24127.335,1.3993586
current,0.02606,23.29995,11.17554,2.7358,1.62599,0.69685,0.26233,0.11772,2022-10-17 19:00:32.913000+00:00,24129.253,1.3946679999999998
current,0.67753,16.44702,7.16921,0.02581,0.20648,0.2839,8.06078,0.11772,2022-10-17 19:00:34.827000+00:00,24131.167,1.3873715999999998
current,0.26059,10.54296,0.89615,0.36133,2.16799,2.76161,0.20271,0.0981,2022-10-17 19:00:36.765000+00:00,24133.105,1.3884140000000003
current,0.443,3.32103,5.6932,1.80666,0.23228,0.10324,7.46457,0.0981,2022-10-17 19:00:38.653000+00:00,24134.993,1.3931046
current,4.61241,11.28097,3.11017,2.32285,2.55513,1.00657,0.79892,0.11772,2022-10-17 19:00:40.560000+00:00,24136.9,1.4473070000000001
current,0.10424,4.79705,40.16869,2.63256,0.12905,10.63347,0.08347,0.11772,2022-10-17 19:00:42.509000+00:00,24138.849,1.4462648000000002
current,3.80459,7.69636,24.35424,0.15486,1.00657,6.09102,0.20271,1.2753,2022-10-17 19:00:44.436000+00:00,24140.776,1.2570778
current,0.15635,4.32261,6.00949,0.07743,0.98076,1.62599,0.10732,1.41264,2022-10-17 19:00:46.334000+00:00,24142.674,1.2596835999999998
current,0.13029,4.16447,10.3321,5.05864,1.83247,8.56872,0.60814,0.13734,2022-10-17 19:00:48.209000+00:00,24144.549,1.2591624000000001
current,0.26059,3.95361,6.85293,0.72266,0.67104,0.74847,0.59621,0.0,2022-10-17 19:00:50.129000+00:00,24146.469,1.2586412
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:00:52.005000+00:00,24148.345,1.2586412
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:00:53.928000+00:00,24150.268,1.2586412
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:00:55.872000+00:00,24152.212,1.2586412
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:00:57.650000+00:00,24153.99,1.2586412
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:00:59.552000+00:00,24155.892,1.2586412
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:01:01.412000+00:00,24157.752,1.2586412
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:01:03.272000+00:00,24159.612,1.2586412
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:01:05.118000+00:00,24161.458,1.2586412
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:01:07.025000+00:00,24163.365,1.243006
current,0.0,0.0,0.0,0.0,0.61943,0.72266,0.01192,0.13734,2022-10-17 19:01:08.962000+00:00,24165.302,1.0736236
current,0.15635,2.4776,10.27939,2.03894,5.47159,0.85171,0.09539,0.0981,2022-10-17 19:01:11.032000+00:00,24167.372,1.0491282
current,4.01306,19.39905,17.87032,3.71655,0.43876,3.22617,3.23147,0.0981,2022-10-17 19:01:12.980000+00:00,24169.32,1.0371412
current,5.26388,5.85134,4.90248,0.12905,3.74236,0.18067,8.0727,0.0981,2022-10-17 19:01:14.979000+00:00,24171.319,1.1304318
current,0.0,10.80654,4.00633,0.20648,3.89722,0.90333,1.29974,0.0981,2022-10-17 19:01:16.819000+00:00,24173.159,1.1189660000000001
current,0.70359,3.95361,2.26674,1.21304,4.85217,1.60018,0.14309,0.0981,2022-10-17 19:01:18.783000+00:00,24175.123,1.0100402
current,2.73618,0.52715,11.28097,0.0,0.15486,14.35003,0.32195,0.0981,2022-10-17 19:01:20.673000+00:00,24177.013,1.0574674
current,3.15312,1.63416,8.96152,0.18067,2.7358,0.92914,1.93173,0.0981,2022-10-17 19:01:22.641000+00:00,24178.981,1.1127122
current,0.0,26.25198,18.02847,0.67104,1.52275,0.67104,8.06078,0.11772,2022-10-17 19:01:24.539000+00:00,24180.879,1.1085428
current,0.54724,11.86083,13.23142,1.00657,0.23228,0.02581,7.46457,0.13734,2022-10-17 19:01:30.105000+00:00,24186.445,1.1142758000000001
current,2.97071,8.27623,13.02056,2.86484,3.25198,0.64523,0.46504,0.0981,2022-10-17 19:01:32.002000+00:00,24188.342,1.1200088
current,0.93812,7.16921,38.21824,2.7358,6.01359,11.5368,0.05962,0.11772,2022-10-17 19:01:33.879000+00:00,24190.219,1.1220936000000001
current,3.80459,11.96626,23.98524,0.18067,0.95495,2.4777,0.23848,1.29492,2022-10-17 19:01:35.818000+00:00,24192.158,1.00535
current,0.23453,4.48076,6.11492,0.18067,1.23885,1.88409,0.31003,1.53036,2022-10-17 19:01:37.799000+00:00,24194.139,1.0100406
current,0.13029,5.90406,21.50764,2.40027,1.54856,0.46457,0.75123,0.07848,2022-10-17 19:01:39.799000+00:00,24196.139,1.0069134
current,0.23453,3.95361,6.7475,0.77428,0.80009,0.0,0.0,0.0,2022-10-17 19:01:41.735000+00:00,24198.075,1.0063922
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:01:43.640000+00:00,24199.98,1.0063922
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:01:45.518000+00:00,24201.858,1.0063922
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:01:47.439000+00:00,24203.779,1.0063922
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:01:49.313000+00:00,24205.653,1.0063922
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:01:51.189000+00:00,24207.529,1.0063922
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:01:53.079000+00:00,24209.419,1.0063922
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:01:54.943000+00:00,24211.283,1.0063922
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:01:56.845000+00:00,24213.185,1.0063922
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07848,2022-10-17 19:01:58.721000+00:00,24215.061,1.0063922
current,0.46906,0.05271,6.37849,1.13561,10.09147,2.58094,0.0,0.07848,2022-10-17 19:02:00.564000+00:00,24216.904,1.008477
current,1.64171,2.53031,4.21719,5.00702,4.33598,0.77428,0.51274,0.07848,2022-10-17 19:02:02.533000+00:00,24218.873,0.9021570000000001
current,0.39088,11.64997,3.69004,0.30971,4.59407,1.75504,0.81085,0.07848,2022-10-17 19:02:04.441000+00:00,24220.781,0.9094534
current,2.84041,10.12124,3.47918,1.57437,3.69074,0.77428,8.06078,0.05886,2022-10-17 19:02:06.408000+00:00,24222.748,0.9657403999999999
current,0.46906,10.80654,6.64207,3.32941,3.74236,0.77428,1.21627,0.07848,2022-10-17 19:02:08.330000+00:00,24224.67,0.9089322000000002
current,1.85018,21.03321,28.51871,1.03238,4.15531,0.95495,0.27426,0.05886,2022-10-17 19:02:10.267000+00:00,24226.607,0.8604628
current,4.32577,2.05588,7.27464,0.95495,0.56781,1.03238,0.14309,0.05886,2022-10-17 19:02:12.172000+00:00,24228.512,0.9464570000000001
current,0.28665,11.64997,6.22035,0.41295,0.20648,0.56781,0.50082,0.05886,2022-10-17 19:02:14.080000+00:00,24230.42,0.9386394
current,1.90229,8.22351,10.3321,0.90333,1.08399,0.12905,8.06078,0.05886,2022-10-17 19:02:15.887000+00:00,24232.227,0.9714734
current,0.18241,11.0174,6.69478,0.30971,0.36133,0.43876,1.4786,0.05886,2022-10-17 19:02:17.824000+00:00,24234.164,0.9662616000000002
current,0.26059,11.17554,6.64207,2.14218,4.61988,0.49038,0.40542,0.05886,2022-10-17 19:02:19.751000+00:00,24236.091,0.8792252
current,2.73618,11.7554,12.49341,6.78787,0.72266,0.8259,2.53986,0.05886,2022-10-17 19:02:21.700000+00:00,24238.04,0.931864
current,1.17265,9.01423,8.9088,1.08399,3.76817,2.09056,0.10732,0.03924,2022-10-17 19:02:23.649000+00:00,24239.989,0.8792251999999999
current,12.03918,5.42963,4.00633,0.92914,0.61943,3.04551,2.73065,1.03986,2022-10-17 19:02:25.547000+00:00,24241.887,1.1168818
current,0.13029,4.53347,5.85134,0.12905,0.98076,0.2839,5.0678,3.78667,2022-10-17 19:02:27.463000+00:00,24243.803,1.1168818
current,0.10424,3.95361,6.90564,0.02581,1.62599,11.09804,0.8347,0.13734,2022-10-17 19:02:29.402000+00:00,24245.742,1.1137548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:02:34.744000+00:00,24251.084,1.1137548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:02:36.679000+00:00,24253.019,1.1137548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:02:38.491000+00:00,24254.831,1.1137548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:02:40.367000+00:00,24256.707,1.1137548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:02:42.195000+00:00,24258.535,1.1137548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:02:44.053000+00:00,24260.393,1.1137548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:02:46.012000+00:00,24262.352,1.1137548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:02:47.882000+00:00,24264.222,1.1137548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11772,2022-10-17 19:02:49.733000+00:00,24266.073,1.1137548
current,0.72965,1.00158,6.53664,1.05819,11.74328,2.11637,0.19079,0.15696,2022-10-17 19:02:51.682000+00:00,24268.022,1.1283478
current,0.07818,2.42488,3.16289,5.4974,6.29749,0.67104,0.47697,0.1962,2022-10-17 19:02:53.601000+00:00,24269.941,1.1267844
current,0.65147,11.59726,3.74275,0.30971,3.76817,2.21961,1.77671,0.1962,2022-10-17 19:02:55.547000+00:00,24271.887,1.0595526
current,0.65147,11.54454,3.63732,1.49695,3.79398,0.80009,2.46832,0.21582,2022-10-17 19:02:57.486000+00:00,24273.826,0.9673044000000001
current,0.41694,7.90722,4.58619,2.81322,1.54856,1.49695,1.68132,0.21582,2022-10-17 19:02:59.429000+00:00,24275.769,0.9756431999999999
current,1.58959,20.50606,26.72641,0.61943,4.1295,0.85171,0.22656,0.23544,2022-10-17 19:03:01.321000+00:00,24277.661,0.9933632
current,5.10753,1.31787,6.7475,1.00657,0.18067,1.13561,0.16694,0.21582,2022-10-17 19:03:03.273000+00:00,24279.613,1.0407901999999998
current,0.28665,11.80812,2.05588,0.69685,0.56781,2.37446,0.19079,0.1962,2022-10-17 19:03:05.241000+00:00,24281.581,0.9834608
current,1.25082,3.69004,3.05746,0.12905,0.07743,0.18067,8.06078,0.21582,2022-10-17 19:03:07.166000+00:00,24283.506,1.0084772000000002
current,0.23453,10.91197,6.64207,0.30971,1.70342,0.80009,0.72738,0.21582,2022-10-17 19:03:09.033000+00:00,24285.373,1.002223
current,0.20847,18.71376,6.64207,1.75504,0.23228,0.41295,7.46457,0.1962,2022-10-17 19:03:10.934000+00:00,24287.274,0.9469782000000001
current,1.22477,29.99473,4.11176,1.85828,4.69731,0.36133,1.53823,0.1962,2022-10-17 19:03:12.882000+00:00,24289.222,0.9527112
current,0.10424,30.10016,11.64997,2.96808,7.63958,1.67761,0.0,0.21582,2022-10-17 19:03:14.836000+00:00,24291.176,0.8787041999999999
current,0.65147,11.54454,11.12283,0.02581,4.05208,14.22098,0.69161,1.35378,2022-10-17 19:03:16.743000+00:00,24293.083,0.887043
current,0.23453,4.32261,5.95677,0.12905,1.08399,0.25809,5.0678,2.09935,2022-10-17 19:03:18.581000+00:00,24294.921,0.8891278
current,0.15635,3.95361,7.01107,0.15486,2.58094,18.73762,0.71545,0.17658,2022-10-17 19:03:20.580000+00:00,24296.92,0.8875642
current,0.23453,4.00633,6.80021,0.72266,0.74847,0.74847,0.59621,0.1962,2022-10-17 19:03:22.478000+00:00,24298.818,0.8922548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:24.360000+00:00,24300.7,0.8922548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:26.131000+00:00,24302.471,0.8922548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:28.015000+00:00,24304.355,0.8922548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:29.938000+00:00,24306.278,0.8922548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:31.798000+00:00,24308.138,0.8922548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:33.636000+00:00,24309.976,0.8922548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:39.172000+00:00,24315.512,0.8922548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:41.100000+00:00,24317.44,0.8922548
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:42.953000+00:00,24319.293,0.8828736
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:44.802000+00:00,24321.142,0.8500394
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:46.720000+00:00,24323.06,0.8422218000000001
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:48.577000+00:00,24324.917,0.7854136000000002
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:50.438000+00:00,24326.778,0.7760324
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:52.298000+00:00,24328.638,0.7390288000000002
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:54.156000+00:00,24330.496,0.6525134
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:56.067000+00:00,24332.407,0.6467804000000001
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:57.968000+00:00,24334.308,0.6087345999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:03:59.829000+00:00,24336.169,0.6050864
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:01.743000+00:00,24338.083,0.5998746
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:03.642000+00:00,24339.982,0.5451509999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:05.501000+00:00,24341.841,0.521698
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:07.360000+00:00,24343.7,0.2809144
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:09.273000+00:00,24345.613,0.2783086
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:11.099000+00:00,24347.439,0.2762238
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:13+00:00,24349.34,0.2762238
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:14.859000+00:00,24351.199,0.2762238
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:16.734000+00:00,24353.074,0.2762238
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:18.657000+00:00,24354.997,0.2762238
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:20.526000+00:00,24356.866,0.2762238
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:22.401000+00:00,24358.741,0.2762238
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:24.308000+00:00,24360.648,0.2762238
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:26.183000+00:00,24362.523,0.2762238
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:28.074000+00:00,24364.414,0.2762238
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:04:29.979000+00:00,24366.319,0.2616308
current,0.443,1.89773,3.84818,0.12905,0.72266,0.64523,0.0477,0.13734,2022-10-17 19:04:31.845000+00:00,24368.185,0.26892720000000003
current,8.67759,26.51555,17.0796,1.60018,6.45235,4.77474,0.47697,0.11772,2022-10-17 19:04:33.752000+00:00,24370.092,0.42944960000000004
current,0.05212,11.80812,3.63732,0.33552,4.87798,0.542,2.17021,0.11772,2022-10-17 19:04:35.669000+00:00,24372.009,0.4174626
current,0.10424,18.02847,1.52873,0.92914,4.87798,0.77428,8.06078,0.11772,2022-10-17 19:04:37.606000+00:00,24373.946,0.4112086
current,4.84694,1.0543,7.85451,1.05819,1.44533,1.03238,0.16694,0.0981,2022-10-17 19:04:43.684000+00:00,24380.024,0.4763556
current,0.23453,11.70269,6.16763,0.25809,0.15486,1.03238,0.7393,0.0981,2022-10-17 19:04:45.614000+00:00,24381.954,0.37889560000000005
current,0.72965,5.16605,12.86241,1.26466,0.80009,0.05162,8.06078,0.0981,2022-10-17 19:04:47.526000+00:00,24383.866,0.38775560000000003
current,0.39088,11.12283,6.69478,0.25809,0.25809,0.36133,0.71545,0.11772,2022-10-17 19:04:49.376000+00:00,24385.716,0.3705568
current,0.33876,11.17554,6.64207,2.32285,1.67761,1.3679,1.29974,0.11772,2022-10-17 19:04:51.213000+00:00,24387.553,0.37264140000000007
current,3.43977,3.32103,9.27781,5.88454,1.83247,1.31628,0.94201,0.0981,2022-10-17 19:04:53.150000+00:00,24389.49,0.4372674000000001
current,0.0,14.233,8.9088,2.42608,0.51619,0.56781,0.36965,0.11772,2022-10-17 19:04:55.058000+00:00,24391.398,0.41277200000000003
current,5.62871,6.85293,2.63574,0.15486,10.55604,7.12339,0.22656,0.52974,2022-10-17 19:04:56.935000+00:00,24393.275,0.5232614000000001
current,0.13029,4.58619,6.00949,0.46457,1.23885,0.25809,5.0678,3.88477,2022-10-17 19:04:58.854000+00:00,24395.194,0.5128378000000001
current,0.13029,4.11176,6.90564,0.05162,1.6518,0.10324,0.66776,0.15696,2022-10-17 19:05:00.750000+00:00,24397.09,0.510753
current,0.28665,3.9009,6.69478,0.72266,0.77428,0.77428,0.54851,0.13734,2022-10-17 19:05:02.730000+00:00,24399.07,0.513359
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:05:04.637000+00:00,24400.977,0.5086684
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:05:06.434000+00:00,24402.774,0.5086684
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:05:08.261000+00:00,24404.601,0.5086684
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:05:10.104000+00:00,24406.444,0.5086684
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:05:12.011000+00:00,24408.351,0.5086684
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:05:13.891000+00:00,24410.231,0.5086684
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:05:15.921000+00:00,24412.261,0.5086684
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:05:17.840000+00:00,24414.18,0.5086684
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:05:19.707000+00:00,24416.047,0.5086684
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:05:21.627000+00:00,24417.967,0.5086684
current,0.39088,4.58619,2.58303,0.46457,0.38714,6.16845,0.11924,0.11772,2022-10-17 19:05:23.599000+00:00,24419.939,0.516486
current,7.81765,11.49183,5.74591,9.67852,1.29047,3.14875,0.47697,0.0981,2022-10-17 19:05:25.516000+00:00,24421.856,0.6728390000000001
current,1.09447,10.22667,0.10543,0.61943,4.9554,0.43876,8.0727,0.13734,2022-10-17 19:05:27.445000+00:00,24423.785,0.6947284
current,0.39088,10.96468,3.00474,2.14218,2.68418,0.90333,0.88239,0.11772,2022-10-17 19:05:29.347000+00:00,24425.687,0.702546
current,0.15635,11.17554,3.95361,0.61943,4.3876,0.2839,8.06078,0.11772,2022-10-17 19:05:31.291000+00:00,24427.631,0.705673
current,0.28665,19.29362,5.42963,3.71655,15.20174,0.2839,0.07155,0.11772,2022-10-17 19:05:33.269000+00:00,24429.609,0.7114060000000001
current,0.18241,1.63416,19.03005,0.64523,0.56781,2.68418,0.52467,0.11772,2022-10-17 19:05:35.191000+00:00,24431.531,0.7150542
current,1.35506,15.97259,6.53664,0.23228,0.92914,0.87752,8.06078,0.0981,2022-10-17 19:05:37.084000+00:00,24433.424,0.7421554
current,0.36482,11.64997,6.22035,1.08399,3.87141,0.30971,0.31003,0.0981,2022-10-17 19:05:39.073000+00:00,24435.413,0.7494518000000001
current,0.85994,3.79547,2.42488,0.49038,0.33552,0.43876,8.04885,0.0981,2022-10-17 19:05:41.010000+00:00,24437.35,0.7666506
current,0.886,10.64839,7.1165,2.34866,0.85171,0.15486,7.45264,0.0981,2022-10-17 19:05:42.877000+00:00,24439.217,0.7843706
current,1.58959,11.64997,21.92936,6.27168,2.81322,5.36835,0.56044,0.0981,2022-10-17 19:05:48.371000+00:00,24444.711,0.8161624000000001
current,1.51141,10.01581,13.23142,0.61943,2.52932,0.92914,3.55342,3.02149,2022-10-17 19:05:50.208000+00:00,24446.548,0.8463906
current,0.443,1.00158,8.27623,1.57437,9.65271,0.18067,1.24012,0.94176,2022-10-17 19:05:52.114000+00:00,24448.454,0.8552506
current,0.15635,4.00633,6.80021,0.77428,0.80009,0.85171,0.76315,0.11772,2022-10-17 19:05:54.064000+00:00,24450.404,0.8583776000000001
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:05:55.914000+00:00,24452.254,0.8583776000000001
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:05:57.785000+00:00,24454.125,0.8583776000000001
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:05:59.628000+00:00,24455.968,0.8583776000000001
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17 19:06:01.550000+00:00,24457.89,0.8583776000000001
